# Program:featureCounts v2.0.6; Command:"featureCounts" "-t" "CDS" "-p" "-g" "gene_id" "-F" "GTF" "-a" "data/reference_genome/S_aureus_CP000730.gtf" "-o" "data/processed_data/counts_files/all_samples_counts.txt" "data/processed_data/bam_files/ERR2713020.bam" "data/processed_data/bam_files/ERR2713021.bam" "data/processed_data/bam_files/ERR2713022.bam" "data/processed_data/bam_files/ERR2713023.bam" "data/processed_data/bam_files/ERR2713024.bam" "data/processed_data/bam_files/ERR2713025.bam" 
Geneid	Chr	Start	End	Strand	Length	data/processed_data/bam_files/ERR2713020.bam	data/processed_data/bam_files/ERR2713021.bam	data/processed_data/bam_files/ERR2713022.bam	data/processed_data/bam_files/ERR2713023.bam	data/processed_data/bam_files/ERR2713024.bam	data/processed_data/bam_files/ERR2713025.bam
USA300HOU_1676	CP000730.1	1790331	1791200	-	870	4341	4500	4271	2409	1220	2089
USA300HOU_1677	CP000730.1	1791219	1793846	-	2628	9570	9124	9411	4162	2317	5483
USA300HOU_1678	CP000730.1	1794143	1795642	-	1500	191	128	98	444	264	576
USA300HOU_1679	CP000730.1	1796129	1797790	-	1662	4044	3556	3375	1994	1219	2538
USA300HOU_1680	CP000730.1	1797790	1798491	-	702	1298	1108	796	692	424	1282
USA300HOU_1681	CP000730.1	1798884	1800149	-	1266	40853	46482	39701	3085	1671	4465
USA300HOU_1682	CP000730.1	1800201	1801319	-	1119	22293	23789	20640	2136	1159	3987
USA300HOU_1683	CP000730.1	1801667	1803025	+	1359	2549	1718	2663	11177	6872	17034
USA300HOU_1684	CP000730.1	1805356	1807110	-	1755	18866	21114	18907	40681	24261	48014
USA300HOU_1685	CP000730.1	1807135	1808100	-	966	5390	5436	5042	10785	6360	11227
USA300HOU_1686	CP000730.1	1808372	1809313	-	942	2071	2117	2105	7571	3845	7648
USA300HOU_1687	CP000730.1	1809316	1810170	-	855	1817	1710	1628	5809	3254	6050
USA300HOU_1688	CP000730.1	1810368	1811594	-	1227	1389	1354	1268	6078	2990	5255
USA300HOU_1689	CP000730.1	1812047	1815241	-	3195	11144	11911	11161	10481	5879	12914
USA300HOU_1690	CP000730.1	1815265	1816203	-	939	3129	3018	3133	3109	1655	4361
USA300HOU_1691	CP000730.1	1816467	1817762	-	1296	3625	3353	3857	3499	2054	4960
USA300HOU_1692	CP000730.1	1817967	1818377	+	411	5742	6719	6031	5244	3168	6984
USA300HOU_1693	CP000730.1	1818688	1819374	-	687	6149	7946	5789	2182	1289	3127
USA300HOU_1694	CP000730.1	1819549	1820601	+	1053	4445	4656	4391	1833	1084	2173
USA300HOU_1695	CP000730.1	1820701	1820796	-	96	377	465	433	165	96	260
USA300HOU_1696	CP000730.1	1820923	1822038	-	1116	4733	4610	4168	2539	1338	5126
USA300HOU_1697	CP000730.1	1822179	1822676	+	498	17824	22177	23060	4702	3887	16038
USA300HOU_1698	CP000730.1	1822928	1824127	-	1200	9542	8562	9719	14973	9199	18560
USA300HOU_1699	CP000730.1	1824218	1825162	-	945	4580	3616	4137	3280	1740	3128
USA300HOU_1700	CP000730.1	1825288	1825779	-	492	27190	24828	27073	4100	2367	4851
USA300HOU_1701	CP000730.1	1825880	1826647	-	768	272	236	324	1968	1007	2052
USA300HOU_1702	CP000730.1	1826694	1827914	-	1221	537	481	560	3258	1647	3586
USA300HOU_1703	CP000730.1	1827917	1829053	-	1137	389	277	279	2517	1359	2441
USA300HOU_1704	CP000730.1	1829211	1829348	+	138	55	53	48	131	71	163
USA300HOU_1705	CP000730.1	1829428	1831119	-	1692	6639	7537	6915	12884	8132	18614
USA300HOU_1706	CP000730.1	1831256	1831717	+	462	1445	1249	1491	588	330	721
USA300HOU_1707	CP000730.1	1831964	1832563	+	600	4248	3475	4055	65368	37911	102742
USA300HOU_1708	CP000730.1	1832639	1832890	+	252	34	30	30	30	16	28
USA300HOU_1709	CP000730.1	1832785	1833525	-	741	230	246	214	214	116	249
USA300HOU_1710	CP000730.1	1833605	1834048	+	444	2764	2352	2764	465	291	654
USA300HOU_1711	CP000730.1	1834165	1835322	+	1158	1197	1017	1089	789	572	1234
USA300HOU_1712	CP000730.1	1835312	1836913	+	1602	1078	905	905	1272	819	1387
USA300HOU_1713	CP000730.1	1836891	1836998	-	108	23	19	30	30	16	34
USA300HOU_1714	CP000730.1	1837069	1838196	-	1128	1201	1095	1096	2104	1247	2349
USA300HOU_1715	CP000730.1	1838306	1839769	-	1464	614	576	505	3948	2409	4415
USA300HOU_1716	CP000730.1	1840686	1841957	+	1272	1196	1052	912	2060	1272	1821
USA300HOU_1717	CP000730.1	1842057	1843316	-	1260	490	479	379	2351	1492	2553
USA300HOU_1718	CP000730.1	1843698	1844600	+	903	341	275	256	837	493	1219
USA300HOU_1719	CP000730.1	1844586	1844675	-	90	1	0	0	1	1	0
USA300HOU_1720	CP000730.1	1844809	1847493	-	2685	3609	2709	2971	17230	9132	21861
USA300HOU_1721	CP000730.1	1847792	1849489	-	1698	24636	21112	23046	11151	5968	8695
USA300HOU_1722	CP000730.1	1849899	1851602	-	1704	6757	6957	5919	710	414	1554
USA300HOU_1723	CP000730.1	1851771	1852400	+	630	392	410	406	344	189	816
USA300HOU_1724	CP000730.1	1852428	1853594	+	1167	849	801	713	552	320	1106
USA300HOU_1725	CP000730.1	1853698	1854684	-	987	13694	12567	12936	4253	2669	5244
USA300HOU_1726	CP000730.1	1854760	1854870	-	111	3	0	3	8	6	3
USA300HOU_1727	CP000730.1	1855227	1856315	-	1089	2625	2318	2498	5175	2968	7304
USA300HOU_1728	CP000730.1	1857018	1858373	-	1356	14548	16261	13559	5304	3600	6977
USA300HOU_1729	CP000730.1	1858450	1858938	-	489	22864	25145	20912	10157	6371	17899
USA300HOU_1730	CP000730.1	1859015	1860325	-	1311	7356	6739	7199	13279	7995	16510
USA300HOU_1731	CP000730.1	1860352	1864173	-	3822	10840	9785	9118	24418	13884	25652
USA300HOU_1732	CP000730.1	1864197	1864790	-	594	1107	959	875	2625	1375	2556
USA300HOU_1733	CP000730.1	1864822	1865661	-	840	987	820	723	3270	1644	3021
USA300HOU_1734	CP000730.1	1865779	1866087	-	309	3360	3398	3465	978	593	1487
USA300HOU_1735	CP000730.1	1866155	1867228	-	1074	6699	6464	7211	2362	1432	3651
USA300HOU_1736	CP000730.1	1867315	1867623	+	309	2588	2597	3214	2036	1217	3278
USA300HOU_1737	CP000730.1	1867754	1868593	-	840	2145	1842	2058	1341	784	1878
USA300HOU_1738	CP000730.1	1869066	1869707	-	642	3794	3592	3997	14557	8923	17926
USA300HOU_1739	CP000730.1	1869725	1870522	-	798	5089	4437	4991	20160	11842	23879
USA300HOU_1740	CP000730.1	1870857	1870949	+	93	562	486	447	1777	1002	1798
USA300HOU_1741	CP000730.1	1871066	1871911	-	846	2511	2099	2105	5842	3344	6254
USA300HOU_1742	CP000730.1	1871918	1873324	-	1407	1885	1457	1333	7357	4284	8507
USA300HOU_1743	CP000730.1	1874077	1874496	-	420	4610	4684	3738	3076	1834	4008
USA300HOU_1744	CP000730.1	1874516	1875208	-	693	2003	1769	1794	4114	2392	4683
USA300HOU_1745	CP000730.1	1875208	1876866	-	1659	2259	1905	2010	5620	3142	7566
USA300HOU_1746	CP000730.1	1877273	1878538	+	1266	553	402	409	2394	1475	3485
USA300HOU_1747	CP000730.1	1878661	1885218	-	6558	816	579	669	1435	784	2163
USA300HOU_1748	CP000730.1	1885547	1885855	-	309	868	815	790	1054	617	992
USA300HOU_1749	CP000730.1	1885880	1888294	-	2415	5544	5588	4896	7850	4029	6944
USA300HOU_1750	CP000730.1	1888585	1889763	-	1179	1479	1176	1488	3634	1890	4240
USA300HOU_1751	CP000730.1	1889873	1890823	+	951	1540	1272	1244	3157	1798	3994
USA300HOU_1752	CP000730.1	1890823	1891383	+	561	809	733	739	1698	954	2492
USA300HOU_1753	CP000730.1	1891509	1892006	-	498	14836	15750	14141	10153	6122	13460
USA300HOU_1755	CP000730.1	1893489	1894313	-	825	3115	2987	3015	3556	2031	5230
USA300HOU_1756	CP000730.1	1894547	1895545	+	999	4126	4512	3910	2835	2152	11045
USA300HOU_1757	CP000730.1	1895673	1896134	-	462	157	171	174	548	252	499
USA300HOU_1758	CP000730.1	1896150	1897328	-	1179	292	266	303	1235	590	943
USA300HOU_1759	CP000730.1	1897342	1897971	-	630	128	134	137	526	261	409
USA300HOU_1760	CP000730.1	1897981	1899021	-	1041	311	266	269	1125	474	790
USA300HOU_1761	CP000730.1	1899505	1901004	-	1500	122	100	79	262	158	201
USA300HOU_1762	CP000730.1	1901030	1901146	-	117	7	2	2	10	6	9
USA300HOU_1763	CP000730.1	1901841	1903130	+	1290	273	212	231	1017	583	1196
USA300HOU_1764	CP000730.1	1903151	1903543	+	393	157	114	117	393	235	485
USA300HOU_1765	CP000730.1	1903844	1904695	-	852	3502	2805	3184	8336	4855	8647
USA300HOU_1766	CP000730.1	1905316	1905861	+	546	159	116	91	676	318	596
USA300HOU_1767	CP000730.1	1905977	1906417	+	441	150	200	217	675	358	605
USA300HOU_1768	CP000730.1	1906410	1906850	-	441	317	334	334	939	533	858
USA300HOU_1769	CP000730.1	1907146	1907778	+	633	312	267	258	155	112	248
USA300HOU_1770	CP000730.1	1908224	1908934	-	711	25525	21283	26677	2335	1250	2756
USA300HOU_1771	CP000730.1	1909194	1909493	+	300	292	195	230	540	267	501
USA300HOU_1772	CP000730.1	1909674	1910114	+	441	59	37	31	410	189	324
USA300HOU_1773	CP000730.1	1910114	1910464	+	351	75	37	66	202	94	242
USA300HOU_1775	CP000730.1	1912553	1913383	-	831	2092	1765	2065	646	373	780
USA300HOU_1776	CP000730.1	1913598	1914503	-	906	2842	2480	2468	6936	4549	10013
USA300HOU_1777	CP000730.1	1914631	1915821	-	1191	1238	965	1269	8773	4635	13971
USA300HOU_1778	CP000730.1	1916192	1917781	+	1590	6384	5699	6449	4412	2538	12789
USA300HOU_1779	CP000730.1	1917923	1918321	-	399	504	484	582	409	229	564
USA300HOU_1780	CP000730.1	1918783	1919550	-	768	364	281	287	923	479	893
USA300HOU_1781	CP000730.1	1919534	1920010	-	477	24	21	14	413	176	198
USA300HOU_1782	CP000730.1	1920070	1920324	+	255	2555	2300	3060	863	582	1400
USA300HOU_1783	CP000730.1	1920327	1921325	-	999	1031	961	921	1289	661	1355
USA300HOU_1784	CP000730.1	1921333	1922808	-	1476	673	512	568	1486	712	1602
USA300HOU_1785	CP000730.1	1922970	1923449	-	480	54	20	39	289	152	334
USA300HOU_1786	CP000730.1	1923725	1924372	+	648	8423	8065	8239	1652	1194	3641
USA300HOU_1787	CP000730.1	1924456	1925448	+	993	10401	10697	10457	1932	1129	4048
USA300HOU_1789	CP000730.1	1926194	1926535	+	342	63	39	41	145	64	185
USA300HOU_1790	CP000730.1	1926636	1927184	+	549	129	117	55	247	138	296
USA300HOU_1791	CP000730.1	1927408	1928046	-	639	174	81	55	412	229	393
USA300HOU_1792	CP000730.1	1928163	1928345	-	183	21	6	14	40	12	31
USA300HOU_1793	CP000730.1	1928350	1928523	-	174	41	28	31	29	13	24
USA300HOU_1794	CP000730.1	1928537	1928917	-	381	279	251	296	288	129	228
USA300HOU_1796	CP000730.1	1930085	1930183	+	99	17	33	27	337	190	331
USA300HOU_1797	CP000730.1	1930537	1931007	-	471	171	119	125	1421	846	1207
USA300HOU_1798	CP000730.1	1931435	1935247	-	3813	340	274	193	2531	1423	1556
USA300HOU_1799	CP000730.1	1936396	1937592	-	1197	465	416	355	1366	775	1337
USA300HOU_1800	CP000730.1	1937588	1939141	-	1554	382	321	291	1619	872	2110
USA300HOU_1801	CP000730.1	1939507	1940223	-	717	19	22	4	45	27	37
USA300HOU_1802	CP000730.1	1940377	1941090	-	714	22	7	5	65	38	34
USA300HOU_1803	CP000730.1	1941251	1941967	-	717	27	13	4	44	28	33
USA300HOU_1804	CP000730.1	1942091	1942807	-	717	26	11	15	66	22	85
USA300HOU_1805	CP000730.1	1942868	1943587	-	720	40	6	9	47	27	63
USA300HOU_1806	CP000730.1	1943715	1944419	-	705	43	7	10	24	11	21
USA300HOU_1807	CP000730.1	1945383	1945946	+	564	49	18	11	130	78	118
USA300HOU_1808	CP000730.1	1946426	1947121	-	696	1081	1240	981	172	96	161
USA300HOU_1809	CP000730.1	1947121	1947879	-	759	556	705	472	135	79	166
USA300HOU_1810	CP000730.1	1947879	1948568	-	690	675	793	650	177	123	341
USA300HOU_1811	CP000730.1	1948594	1949964	-	1371	433	406	361	183	114	359
USA300HOU_1812	CP000730.1	1949977	1950492	-	516	40	18	13	53	14	37
USA300HOU_1813	CP000730.1	1950511	1951752	-	1242	36	28	43	115	48	83
USA300HOU_1814	CP000730.1	1951748	1954738	-	2991	115	57	56	210	102	150
USA300HOU_1815	CP000730.1	1954806	1954946	-	141	71	59	83	66	39	79
USA300HOU_1816	CP000730.1	1955024	1955155	-	132	1	0	1	2	2	2
USA300HOU_1817	CP000730.1	1956071	1957051	-	981	78	19	17	92	44	85
USA300HOU_1818	CP000730.1	1957056	1957988	-	933	37	20	16	63	42	79
USA300HOU_1819	CP000730.1	1958871	1959323	+	453	59	43	37	190	96	202
USA300HOU_1820	CP000730.1	1959339	1959977	+	639	1169	1091	1112	1080	721	1780
USA300HOU_1821	CP000730.1	1961275	1961403	+	129	48	17	10	259	152	222
USA300HOU_1822	CP000730.1	1962586	1963137	-	552	549	454	347	1683	969	1681
USA300HOU_1823	CP000730.1	1963463	1964860	-	1398	2871	2583	2288	4242	2199	4071
USA300HOU_1824	CP000730.1	1964887	1965807	-	921	1423	1406	1150	2015	1022	2201
USA300HOU_1825	CP000730.1	1965868	1966902	-	1035	1247	1039	994	1900	1062	2226
USA300HOU_1826	CP000730.1	1966895	1967002	-	108	15	12	8	33	23	32
USA300HOU_1827	CP000730.1	1967165	1967665	+	501	11008	10027	10500	3772	2528	5566
USA300HOU_1828	CP000730.1	1967795	1969015	-	1221	1647	1377	1489	3440	1984	4000
USA300HOU_1829	CP000730.1	1969011	1969748	-	738	809	730	602	2225	1330	2707
USA300HOU_1830	CP000730.1	1969882	1970301	+	420	2472	2589	2450	1890	1158	3403
USA300HOU_1831	CP000730.1	1970446	1970808	+	363	8385	8288	7426	2880	1875	6881
USA300HOU_1832	CP000730.1	1971544	1972098	+	555	54	51	33	246	156	223
USA300HOU_1833	CP000730.1	1972306	1973265	+	960	4283	4234	3838	4325	2715	4600
USA300HOU_1834	CP000730.1	1973392	1974330	-	939	2611	2430	2738	7890	4715	10119
USA300HOU_1835	CP000730.1	1974330	1977263	-	2934	6113	5446	5886	16949	9777	20070
USA300HOU_1836	CP000730.1	1977256	1978449	-	1194	1402	1087	1128	4561	2535	6193
USA300HOU_1837	CP000730.1	1978743	1978838	-	96	12	8	10	49	26	41
USA300HOU_1838	CP000730.1	1979224	1979565	-	342	12237	10762	11248	9362	6100	13655
USA300HOU_1839	CP000730.1	1979637	1980758	-	1122	491	317	384	3071	1548	4326
USA300HOU_1840	CP000730.1	1980758	1980829	-	72	2	0	3	22	14	20
USA300HOU_1841	CP000730.1	1980940	1981401	-	462	183	113	89	5537	2999	5251
USA300HOU_1842	CP000730.1	1981760	1982380	-	621	230	161	131	1375	751	1388
USA300HOU_1843	CP000730.1	1982405	1983514	-	1110	320	256	218	1900	1007	2026
USA300HOU_1844	CP000730.1	1983677	1984495	+	819	1044	848	882	7116	3724	12711
USA300HOU_1845	CP000730.1	1984964	1986346	-	1383	7802	7842	7289	2641	1549	5473
USA300HOU_1846	CP000730.1	1986545	1986937	-	393	302	261	264	764	385	1033
USA300HOU_1847	CP000730.1	1987056	1987415	+	360	145	113	86	82	52	106
USA300HOU_1848	CP000730.1	1987717	1987866	-	150	3403	4314	3402	1348	802	1729
USA300HOU_1849	CP000730.1	1987894	1988490	-	597	12860	13586	11810	4461	2726	7318
USA300HOU_1850	CP000730.1	1988652	1989119	-	468	321	257	268	1339	680	1438
USA300HOU_1851	CP000730.1	1989127	1990266	-	1140	523	431	387	3196	1516	3263
USA300HOU_1852	CP000730.1	1990405	1991130	-	726	1304	1650	1247	1047	614	1858
USA300HOU_1853	CP000730.1	1991120	1992574	-	1455	1513	1890	1381	1537	872	3037
USA300HOU_1854	CP000730.1	1992835	1993893	-	1059	671	585	527	2637	1474	3035
USA300HOU_1855	CP000730.1	1994386	1995744	+	1359	194	153	95	1134	640	946
USA300HOU_1856	CP000730.1	2004164	2004607	-	444	15962	14517	17093	7152	5007	16850
USA300HOU_1857	CP000730.1	2004707	2005654	-	948	6854	5848	5995	1132	713	1028
USA300HOU_1858	CP000730.1	2005663	2006115	-	453	3493	3127	3261	500	349	463
USA300HOU_1859	CP000730.1	2006196	2007482	+	1287	6796	5967	7278	3518	2034	4808
USA300HOU_1860	CP000730.1	2007727	2008869	+	1143	2063	1487	1645	2675	1960	5293
USA300HOU_1861	CP000730.1	2009066	2010799	-	1734	2868	2213	3258	2897	1623	3476
USA300HOU_1862	CP000730.1	2011093	2011632	-	540	1308	1188	1134	3876	2091	5232
USA300HOU_1863	CP000730.1	2011937	2012971	-	1035	406	292	308	1247	659	1379
USA300HOU_1864	CP000730.1	2013123	2014097	+	975	5612	5474	5697	2577	1655	4397
USA300HOU_1865	CP000730.1	2014364	2015197	-	834	1894	1586	1561	2367	1406	2736
USA300HOU_1866	CP000730.1	2015209	2016723	-	1515	2244	1637	1610	3007	1839	3713
USA300HOU_1867	CP000730.1	2016741	2017052	-	312	517	298	320	466	295	705
USA300HOU_1868	CP000730.1	2017033	2017848	-	816	1283	982	1251	638	353	617
USA300HOU_1869	CP000730.1	2018112	2018918	-	807	1029	849	950	2065	1400	4147
USA300HOU_1870	CP000730.1	2019262	2019774	-	513	5472	5862	4645	1239	958	2693
USA300HOU_1871	CP000730.1	2019908	2020066	-	159	213	174	244	232	212	661
USA300HOU_1872	CP000730.1	2020290	2021438	+	1149	970	688	849	1819	1022	2791
USA300HOU_1873	CP000730.1	2021704	2022231	-	528	2789	2583	2724	2286	1349	2537
USA300HOU_1874	CP000730.1	2022324	2023577	-	1254	4201	3818	3783	3426	2018	3797
USA300HOU_1875	CP000730.1	2023583	2023795	-	213	362	285	336	311	210	332
USA300HOU_1876	CP000730.1	2023872	2023991	-	120	10	8	11	12	4	12
USA300HOU_1877	CP000730.1	2023975	2024388	+	414	4869	4562	4671	2302	1693	3394
USA300HOU_1878	CP000730.1	2024398	2024670	+	273	4319	4944	4602	2434	1450	3276
USA300HOU_1879	CP000730.1	2024951	2026165	+	1215	2341	2287	1519	2563	1522	3020
USA300HOU_1880	CP000730.1	2026287	2026913	-	627	3179	2839	3083	2504	1687	3284
USA300HOU_1881	CP000730.1	2026906	2027946	-	1041	2813	2626	2689	2651	1573	2713
USA300HOU_1882	CP000730.1	2027946	2028644	-	699	1071	898	828	1062	550	1029
USA300HOU_1883	CP000730.1	2028662	2029045	-	384	473	358	469	624	334	537
USA300HOU_1884	CP000730.1	2029265	2030020	-	756	2019	1709	2067	2814	1651	3690
USA300HOU_1885	CP000730.1	2030548	2031531	+	984	190	112	161	878	357	784
USA300HOU_1886	CP000730.1	2031548	2031835	-	288	158	112	145	335	211	425
USA300HOU_1887	CP000730.1	2032027	2032476	-	450	58	74	46	105	72	120
USA300HOU_1888	CP000730.1	2032469	2032576	-	108	10	10	19	24	9	26
USA300HOU_1889	CP000730.1	2032665	2033393	-	729	2769	2415	2975	4185	2257	5416
USA300HOU_1890	CP000730.1	2033398	2034708	-	1311	4273	3491	4606	6789	3508	8541
USA300HOU_1891	CP000730.1	2035000	2035497	+	498	41467	38270	45178	3375	2690	9353
USA300HOU_1892	CP000730.1	2035585	2035674	-	90	462	401	455	52	45	92
USA300HOU_1893	CP000730.1	2035889	2036440	+	552	2223	1857	2276	677	463	1032
USA300HOU_1894	CP000730.1	2036514	2037551	-	1038	2129	1870	2202	958	570	1059
USA300HOU_1895	CP000730.1	2037831	2038358	-	528	326	368	282	921	428	942
USA300HOU_1896	CP000730.1	2038531	2039889	-	1359	603	610	535	2015	1065	2168
USA300HOU_1897	CP000730.1	2039973	2040917	-	945	659	625	574	1865	1149	2108
USA300HOU_1899	CP000730.1	2041503	2041646	-	144	4	3	0	10	14	19
USA300HOU_1900	CP000730.1	2041689	2043113	-	1425	3005	2628	2688	24535	14482	31396
USA300HOU_1901	CP000730.1	2043129	2044583	-	1455	1445	1201	1098	16256	9027	18501
USA300HOU_1902	CP000730.1	2044588	2044887	-	300	163	116	87	3162	1845	2864
USA300HOU_1903	CP000730.1	2045254	2046789	+	1536	2897	2742	2681	5681	3291	9096
USA300HOU_1904	CP000730.1	2046884	2048086	-	1203	4051	3341	4103	7470	4083	8407
USA300HOU_1905	CP000730.1	2048096	2050096	-	2001	2510	2035	2499	8376	4557	8414
USA300HOU_1906	CP000730.1	2050103	2052292	-	2190	1668	1440	1521	6454	3220	6352
USA300HOU_1907	CP000730.1	2052292	2052981	-	690	398	289	258	1470	804	1542
USA300HOU_1908	CP000730.1	2053156	2053455	-	300	1044	860	1125	3438	1993	3808
USA300HOU_1909	CP000730.1	2053567	2054859	-	1293	1199	912	1080	11521	6343	11217
USA300HOU_1910	CP000730.1	2055720	2056883	+	1164	114	83	65	529	310	567
USA300HOU_1911	CP000730.1	2056917	2057240	+	324	120	88	63	297	201	402
USA300HOU_1912	CP000730.1	2057538	2057708	-	171	287	343	315	544	299	585
USA300HOU_1913	CP000730.1	2057692	2058291	-	600	1314	1293	1217	2496	1271	2381
USA300HOU_1914	CP000730.1	2058565	2059383	-	819	1531	1484	1471	1598	899	1260
USA300HOU_1915	CP000730.1	2059379	2060845	-	1467	1300	1098	1198	1562	754	1281
USA300HOU_1916	CP000730.1	2061029	2062102	+	1074	498	329	514	1928	1129	3126
USA300HOU_1917	CP000730.1	2062125	2062916	+	792	397	275	351	1466	868	2017
USA300HOU_1918	CP000730.1	2063112	2064671	-	1560	1693	1327	1444	3439	2002	6893
USA300HOU_1919	CP000730.1	2064879	2065973	-	1095	322	337	242	515	290	743
USA300HOU_1920	CP000730.1	2066345	2066902	+	558	3488	2643	3616	5452	3746	8639
USA300HOU_1921	CP000730.1	2066958	2067884	+	927	11531	11153	11767	11259	6850	18826
USA300HOU_1922	CP000730.1	2068085	2068255	-	171	139	121	152	94	41	56
USA300HOU_1923	CP000730.1	2068307	2069683	+	1377	5387	4396	5492	1834	1012	1815
USA300HOU_1924	CP000730.1	2069679	2069792	-	114	7	4	1	4	4	2
USA300HOU_1925	CP000730.1	2069809	2070834	-	1026	2476	2273	2100	2370	1427	2639
USA300HOU_1926	CP000730.1	2071104	2071502	+	399	324	255	260	564	336	821
USA300HOU_1927	CP000730.1	2072081	2072251	-	171	4605	5399	4904	1417	809	2140
USA300HOU_1928	CP000730.1	2072702	2073739	+	1038	298	237	178	626	327	858
USA300HOU_1929	CP000730.1	2073802	2074641	-	840	1508	1452	1362	3654	2313	4343
USA300HOU_1930	CP000730.1	2074641	2075195	-	555	478	397	413	1589	912	1897
USA300HOU_1931	CP000730.1	2075258	2075779	-	522	543	347	394	1775	1027	2165
USA300HOU_1932	CP000730.1	2075900	2076460	+	561	3639	4343	3117	1286	752	1536
USA300HOU_1933	CP000730.1	2076532	2077269	-	738	1068	1164	1014	1220	873	1429
USA300HOU_1934	CP000730.1	2077272	2078141	-	870	1623	1703	1435	1960	1244	2116
USA300HOU_1935	CP000730.1	2078141	2078818	-	678	518	548	408	762	466	711
USA300HOU_1936	CP000730.1	2078822	2079715	-	894	1215	1239	935	1511	831	1438
USA300HOU_1937	CP000730.1	2079715	2080167	-	453	521	500	433	651	319	580
USA300HOU_1938	CP000730.1	2080359	2080532	-	174	434	304	488	292	216	496
USA300HOU_1939	CP000730.1	2080778	2080873	-	96	266	361	359	139	103	244
USA300HOU_1940	CP000730.1	2081073	2082356	+	1284	4848	4160	4404	6219	4120	10162
USA300HOU_1942	CP000730.1	2082987	2084738	-	1752	1072	1212	1066	1109	690	1242
USA300HOU_1944	CP000730.1	2085696	2085872	+	177	397	379	336	455	290	557
USA300HOU_1945	CP000730.1	2085958	2086110	-	153	330	236	248	343	282	505
USA300HOU_1946	CP000730.1	2086502	2086849	-	348	1137	857	1205	6938	4352	10645
USA300HOU_1947	CP000730.1	2087534	2087980	+	447	83	36	15	2147	1350	2270
USA300HOU_1949	CP000730.1	2089066	2089554	-	489	183	192	180	319	187	419
USA300HOU_1950	CP000730.1	2089457	2089606	+	150	3	2	1	1	3	0
USA300HOU_1951	CP000730.1	2089748	2090500	-	753	39	16	9	41	12	21
USA300HOU_1952	CP000730.1	2090515	2090766	-	252	13	7	1	4	8	6
USA300HOU_1953	CP000730.1	2090981	2091112	-	132	3095	3142	3359	2238	1573	4892
USA300HOU_1954	CP000730.1	2091307	2091600	-	294	71	89	86	214	105	174
USA300HOU_1955	CP000730.1	2091661	2091945	-	285	30	32	21	49	35	46
USA300HOU_1956	CP000730.1	2091995	2092144	-	150	5	7	9	15	9	13
USA300HOU_1957	CP000730.1	2092137	2095919	-	3783	354	211	235	624	305	777
USA300HOU_1958	CP000730.1	2095938	2097419	-	1482	56	21	41	77	35	91
USA300HOU_1959	CP000730.1	2097419	2101945	-	4527	368	175	202	293	143	314
USA300HOU_1960	CP000730.1	2102005	2102136	-	132	15	17	26	9	11	4
USA300HOU_1961	CP000730.1	2102193	2102540	-	348	75	30	44	36	18	63
USA300HOU_1962	CP000730.1	2102859	2103500	-	642	63	41	40	59	27	67
USA300HOU_1963	CP000730.1	2103507	2103908	-	402	15	12	11	29	13	28
USA300HOU_1964	CP000730.1	2103908	2104309	-	402	35	15	25	42	18	27
USA300HOU_1965	CP000730.1	2104309	2104668	-	360	18	10	11	13	12	29
USA300HOU_1966	CP000730.1	2104655	2104936	-	282	16	11	23	23	18	31
USA300HOU_1967	CP000730.1	2104929	2105210	-	282	17	14	8	17	10	28
USA300HOU_1968	CP000730.1	2105233	2106375	-	1143	76	44	42	73	30	160
USA300HOU_1969	CP000730.1	2106402	2107136	-	735	32	30	23	63	24	63
USA300HOU_1970	CP000730.1	2107123	2108307	-	1185	61	40	21	122	49	83
USA300HOU_1971	CP000730.1	2108326	2109984	-	1659	94	29	45	80	50	108
USA300HOU_1972	CP000730.1	2109984	2110325	-	342	6	2	3	24	20	45
USA300HOU_1973	CP000730.1	2110458	2110754	-	297	15	6	5	34	8	23
USA300HOU_1974	CP000730.1	2110989	2111402	-	414	105	97	96	77	32	96
USA300HOU_1975	CP000730.1	2111433	2111630	-	198	53	48	33	26	11	36
USA300HOU_1976	CP000730.1	2111633	2111779	-	147	10	7	16	10	6	16
USA300HOU_1977	CP000730.1	2111779	2112162	-	384	65	50	52	47	25	40
USA300HOU_1978	CP000730.1	2112162	2112365	-	204	29	33	12	21	8	7
USA300HOU_1979	CP000730.1	2112365	2112598	-	234	36	15	16	20	3	10
USA300HOU_1980	CP000730.1	2112647	2113177	-	531	86	45	50	40	18	35
USA300HOU_1981	CP000730.1	2113173	2113412	-	240	34	12	13	12	5	7
USA300HOU_1982	CP000730.1	2113405	2113638	-	234	21	13	6	4	5	3
USA300HOU_1983	CP000730.1	2113634	2114002	-	369	27	22	30	16	5	7
USA300HOU_1984	CP000730.1	2114014	2114253	-	240	17	21	22	15	4	10
USA300HOU_1985	CP000730.1	2114260	2114625	-	366	24	23	30	28	14	22
USA300HOU_1986	CP000730.1	2114641	2115042	-	402	32	18	22	17	8	17
USA300HOU_1987	CP000730.1	2115054	2115269	-	216	22	12	9	10	6	8
